"text";"label";"source"
"_ Dibujas muy bonito, pequeño saltamontes. _ Sí. *se pone a saltar* _ _ Cuando sea grande voy a ir a las artes. _ A Bellas Artes. _ Sí.";"neutral";"intertass_2017"
"@user justo ayer que vi tu foto te iba a decir que bonita calle";"positive";"intertass_2017"
"No entiendo porque en la Pizzería Costa Sol sirven un fresco de cas tan feo";"negative";"intertass_2017"
"@user @user Awww... de mis niños llorones favoritos!";"neutral";"intertass_2017"
"@user @user OOOOoooooooooo que bonicos sois jodíos  un abrazo muy fuerte #siempreunabrazo";"positive";"intertass_2017"
"Mario si me dio pena con esta frase: ""Se que hoy en dia es muy dificil q una chica se acerque a mi"" jajajaja SOLTERA REMIX EN AL AIRE";"negative";"intertass_2017"
"@user y qué? No será la primera vez";"neutral";"intertass_2017"
"Por siempre estarás en los mejores y peores momentos de mi vida, porque en esos precisos momentos siempre estabas, para mi";"positive";"intertass_2017"
"Cuando le mandas a tu profesor algo para corregir y te lo reenvía corregido y está todo mal  solo me queda llorar";"negative";"intertass_2017"
"@user creo que no entiendo bien lo que significa disociación, me lo puede explicar alguien porfa?";"neutral";"intertass_2017"
".@user @user @user Genial, muchas gracias  Si te gusta, no olvides suscribirte. #MktCineMN #MarketerosNocturnos";"positive";"intertass_2017"
"Pues mi cuerpo por dinero no he ofrecido, pero mi tiempo sí. En plan, si tienes la absurda idea de quedar conmigo, pagas tú TODO.";"negative";"intertass_2017"
"@user podrías solidarizarte conmigo y no comer ninguno...";"neutral";"intertass_2017"
"@user jajaja yo nunca spoileo, eso lo odio pero le recomiendo no meterse a Tw mañana";"positive";"intertass_2017"
"@user necesitamos fuentes con pitorro en Vallecas, que la mayoría están rotas  @user";"negative";"intertass_2017"
"Que se junte de nuevo #vozveis";"neutral";"intertass_2017"
"Tengo muchas ganas de ver a Mario y lanzarme a él para abrazarle  quién iba a decir que echaría de menos que mi ex me tocara las narices";"positive";"intertass_2017"
"@user La sensación térmica va de la mano de la humedad, a más humedad peor y más bochorno, la cosa estaba seca en ese momento!";"negative";"intertass_2017"
"Por que saben, con ella es la única persona que llegaba a la u y empezaba a hablar de 5h y yo 1D";"neutral";"intertass_2017"
"@user Siempre caen los mejores.  Suerte.";"positive";"intertass_2017"
"Lo peor es que no es aposta";"negative";"intertass_2017"
"@user @user Iba a decir ""cabeza de chorlito"", pero es especista";"neutral";"intertass_2017"
"@user es un error en el etiquetado, esa zapatilla está rebajada a 47'99 € por lo que SÍ puedes aprovechar la oportunidad!";"positive";"intertass_2017"
"Pa una vez que me pongo a ver películas con un amigo y se queda dormido";"negative";"intertass_2017"
"@user hoy otxoa y yo tenemos bolo de animacion en orozco";"neutral";"intertass_2017"
"El tari esta orgulloso de mi";"positive";"intertass_2017"
"lo he puntuado con 3.5 estrellas y me ha dolido bc tenía expectativas muy altas y me ha decepcionado un poco";"negative";"intertass_2017"
"@user renato solo va por unos cursitos y juega sus jueguitos marveleros ps, al pan pan y al vino vino @user tquiero";"neutral";"intertass_2017"
"Ya decía yo que lo bueno me iba a llegar tarde o temprano  espero no poder equivocarme";"positive";"intertass_2017"
"Toda mi familia va a estar dormida en mi graduación";"negative";"intertass_2017"
"@user Es que me gusta muchísimo... Pero me da un palo enorme pagar... Que ya lo hice (Y mucho) con WoW ...";"neutral";"intertass_2017"
"@user Genial!! Vendrá @user ?? Saludos y buen día!";"positive";"intertass_2017"
"Hoy quiero hacer otro juego de estos de tw pero esque son todos iguales";"negative";"intertass_2017"
"@user  yo el cinco termino los exámenes, tu dime un día y si quieres nos vemos en Murcia o en tu pueblo";"neutral";"intertass_2017"
"Lo bueno es que ya puedo echar un vistazo al libro de arte sin spoilearme";"positive";"intertass_2017"
"@user tanto en T1 como en T4 las instrucciones son confusas y hay que acabar llamando";"negative";"intertass_2017"
"@user cuando estés en Salamanca, si tienes pensado visitar Valladolid, me dices y te enseño!";"neutral";"intertass_2017"
"Ay como mola escuchar a @user tan feliz!  @user";"positive";"intertass_2017"
"@user ..por cierto, en USA obligan a parir a una niña de 12 años, embarazada a caua de una violación..? (Es para unas amigas)";"negative";"intertass_2017"
"@user Ja ja, imagino que cada uno de una forma distinta. Yo me compro gadgets o veo una peli (como Interstellar";"neutral";"intertass_2017"
"@user muchísimas gracias!!! Un fuerte abrazo";"positive";"intertass_2017"
"@user Uy! que pronto, a mi me toca el martes que viene! buah, no voy a pillar ningún grupo bueno";"negative";"intertass_2017"
"Ahora queda esperar a que se estrene en nuestra cartelera las últimas películas voceadas para los premios Oscar";"neutral";"intertass_2017"
"@user @user... Una gran competición, que aún tiene muchas sorpresas por delante para sus participantes";"positive";"intertass_2017"
"@user y en Chile hubo terremoto de 7,7. El 2016 es el peor año.";"negative";"intertass_2017"
"@user Sí, completamente innecesario. Jajaja. Tan linda la intimidad.";"neutral";"intertass_2017"
"@user @user Nosotras haremos lo q sea menester para motivados";"positive";"intertass_2017"
"q triste, ahora entiendo a mis amigos con el tema del sexo";"negative";"intertass_2017"
"No se uno de los dos yaaa";"neutral";"intertass_2017"
"...y todo lo que hagan, háganlo con amor. 1 Corintios 16:14 Buen dia a todos";"positive";"intertass_2017"
"@user los míos no son nada sexys eh?";"negative";"intertass_2017"
"No, no soy pilato me refiero a que siempre ando con mis toallas humedad o yo siento que por mis manos la energía positiva entra a mi";"neutral";"intertass_2017"
"@user buena tanque a meter 80 goles x año";"positive";"intertass_2017"
"@user nada peor que tu stalker sea tu colega. Orden de restricción, nomás";"negative";"intertass_2017"
"@user FP lo tiene vetao";"neutral";"intertass_2017"
"La persona vale para algo. Otra cosa es que no te creas lo maravilloso y ese arte que puedes desplegar..fingelo hasta que se exprese.";"positive";"intertass_2017"
"@user exacto, qué colera me da eso";"negative";"intertass_2017"
"@user alaaaaaaaaa jajaja yo tengo aire acondicionado al menos en donde estas trabajando??";"neutral";"intertass_2017"
"@user mil gracias, Ana! feliz noche, guapa";"positive";"intertass_2017"
"@user Estoy recuperándome del vídeo y el momento ""(bird shit)"" Parece una parodia de sí mismo";"negative";"intertass_2017"
"@user bueno, yo voy por la mañana a madrid pero intentaré ir o si no nos vemos en la cola que fijo me pasaré";"neutral";"intertass_2017"
"#FF a @user  y sus dulces!";"positive";"intertass_2017"
"@user no se valora el potencial del español como lengua informativa en internet, negocio que se le escapa entre los dedos a España.";"negative";"intertass_2017"
"@user Guitar ya sabes que hacer. El otro día estuve en llamada contigo por Green.  A ver si unas públicas, aún que sea malo...";"neutral";"intertass_2017"
"@user pues Floki será el siguiente  Muchas gracias por haberme ayudado";"positive";"intertass_2017"
"@user Ando peor que Tinkerbell en sus años mozos. ¿Y si nos vemos hoy? Tía se fue a la romería, estoy sola y tengo maqueta q hacer.";"negative";"intertass_2017"
"@user opaaaaa 🤔 ahora jugas fútbol? 🤔 jajaja diay no tenía forma de saberlo o coordinarlo";"neutral";"intertass_2017"
"@user @user @user Maravillosa caza Álvaro!, gran trabajo, muchas gracias por compartirlo!  ⚡️⚡️⚡️⚡️⚡️";"positive";"intertass_2017"
"Que feo estar sin celular";"negative";"intertass_2017"
"@user Me cambiarias Por dinero o Por El chico más guapo del mundo";"neutral";"intertass_2017"
"@user eres como mi testamento. Si me pasa algo podrás comunicar que ""intuí"" algo especial en ese jugador";"positive";"intertass_2017"
"@user estoy total y absolutamente desesperanzada  @user";"negative";"intertass_2017"
"@user de fijoooo. Y luego juntos olvidamos que fuimos a Palmares";"neutral";"intertass_2017"
"Hoy queremos felicitar en su cumpleaños a una de las personas más especiales que el #pádel ha cruzado en nuestros camino @user";"positive";"intertass_2017"
"No quiero ir a trabajar #domingodechorreo ""descripción gráfica""";"negative";"intertass_2017"
"Cada vez que veo una moto de Correos de Costa Rica, yo soy como: «Señor, ¿no lleva algo ahí con mi nombre?» Ahorita llega, ahorita llega.";"neutral";"intertass_2017"
"@user @user ay ay. Bueno creo que vendrán a Barna en 2017 por lo que no será una oportunidad perdida";"positive";"intertass_2017"
"@user lo que estoy es deprimida";"negative";"intertass_2017"
"Aveces pienso que podría pintarme las uñas de otro color que no fuese negro pero esq solo me gustan negras";"neutral";"intertass_2017"
"Increíble el directo de hoy me lo he pasado  de puta madre muchísimas gracias a todos";"positive";"intertass_2017"
"Es gracioso cuando intentan sacarte del medio aprovechándose de los sentimientos de otros y poniendo buena cara... Nadie se lo espera";"negative";"intertass_2017"
"@user ¡Ya ves! Eso es fundamental";"neutral";"intertass_2017"
"@user Quedan ocho meses y aún está todo por hacer. Confiemos en poder realizar el Proyecto que tenemos planteado. Paciencia";"positive";"intertass_2017"
"@user no llores  eres demasiado feilla como para permitirte que te vean llorando encima (si me das UF lo entenderé) sorry.";"negative";"intertass_2017"
"@user definitivamente haberla fastidiado, es un tio super agradable y que transmite un buen rollo increible";"neutral";"intertass_2017"
"@user @user gracias por lo primero. Cada día intentando mejorar";"positive";"intertass_2017"
"Yo quería que Callie y Wyatt siguiesen juntos";"negative";"intertass_2017"
"Entran a la oficina y dicen ""Sólo les voy a pagar a las que no vienen con escotes pronunciados"".";"neutral";"intertass_2017"
"Nos encanta hacerte feliz @user";"positive";"intertass_2017"
"La soja no es buena";"negative";"intertass_2017"
"No es que me volví ""ANTISOCIAL"", eso nunca, solo que por respeto a mis criterios y lógicas me volví un ""ANTIALGUNASPERSONAS"" nada mas";"neutral";"intertass_2017"
"@user hay unos que son casi misión imposible pero está super lindo";"positive";"intertass_2017"
"2 horas seguidas sin parar  Me duele la espalda la vida y media 😂😂😂  P sigo recortando  http";"negative";"intertass_2017"
"@user @user yo también tuve los libros de AMP y no me convecieron :/, yo pasé los exámenes pero gracias a los exámenes viejos";"neutral";"intertass_2017"
"@user me fascinas , me provocas , me arrechas !!!! Quiero conocerte y cogerte como nunca e cogido a nadie";"positive";"intertass_2017"
"La gran lacra se llevó mis audífonos de iPhone y me dejó los de ella Samsung todos turros. Mañana le hago el 360 en ese pelo.";"negative";"intertass_2017"
"@user claro tio tengo que sacar matricula de honor";"neutral";"intertass_2017"
"al menos con ftwd se me hace más ameno esperar a twd en Octubre";"positive";"intertass_2017"
"De verdad desde que me puse las gafas moradas no soporto a ningún tío y";"negative";"intertass_2017"
"@user jaja es lo menos que hago por dicha pero si paso pegado a FB";"neutral";"intertass_2017"
"@user @user Ah. mucho más por supuesto! solo que lo incluyo. Me habías entendido mal";"positive";"intertass_2017"
"q los GP de La Caixa (y otros) manipulen el Ibex es una bendició gracias a ellos podemos arrañar alg son auténticos PARDILLOS";"negative";"intertass_2017"
"quiero estar con mi gatito";"neutral";"intertass_2017"
"creo que ambos nos seguimos leyendo pues bueno espero estés bien y poder conversar en algún momento éxitos en todo y vibras";"positive";"intertass_2017"
"@user Así me gusta, cada cosa a su CCAA. Así dejamos de cargar las culpas a nuestra querida nación.";"negative";"intertass_2017"
"@user a mi a las 8.15 que son las 7.15, no too bad";"neutral";"intertass_2017"
"@user Ah bueno, gracias por estar taaaan pendiente de nosotros";"positive";"intertass_2017"
"@user Esto es lo más triste :! Pero espero que el 24 sí";"negative";"intertass_2017"
"@user @user pregunta seria.  para cuando kedada/cañas de gente twittera de la zona?";"neutral";"intertass_2017"
"Nosotras somos muy interesantes, sí. Y no tenemos abuela @user   ¡Os echamos de menos la otra semana!";"positive";"intertass_2017"
"El iPhone llegó en perfectas condiciones y un día antes de lo esperado.";"positive";"datosjc"
"La tarjeta gráfica tiene un rendimiento increíble en juegos 4K.";"positive";"datosjc"
"Excelente atención al cliente, resolvieron mis dudas sobre el procesador.";"positive";"datosjc"
"Los auriculares cancelan el ruido perfectamente, gran compra.";"positive";"datosjc"
"La batería de la laptop dura más de 10 horas, estoy impresionado.";"positive";"datosjc"
"El teclado mecánico tiene un tacto premium y luces RGB geniales.";"positive";"datosjc"
"Relación calidad-precio insuperable en esta tablet.";"positive";"datosjc"
"El mouse inalámbrico es muy ergonómico y la respuesta es instantánea.";"positive";"datosjc"
"Me encanta la cámara de este celular, las fotos nocturnas son claras.";"positive";"datosjc"
"El envío fue gratis y el empaque muy seguro. Recomendado.";"positive";"datosjc"
"La pantalla OLED tiene unos colores vibrantes y negros profundos.";"positive";"datosjc"
"Soporte técnico muy profesional, instalaron mi disco SSD remoto.";"positive";"datosjc"
"El smartwatch sincroniza perfecto con mi Android y iOS.";"positive";"datosjc"
"Una maravilla de altavoz, el sonido es nítido incluso al máximo.";"positive";"datosjc"
